	Away Shooting Percentage	Away Team	Home Shooting Percentage	Home Team
496	0.447916666667	SAC	0.488095238095	WAS
497	0.458823529412	UTA	0.402597402597	MIN
498	0.384615384615	LAL	0.467532467532	OKC
499	0.392405063291	NYK	0.494117647059	MIA
500	0.378048780488	ORL	0.397435897436	ATL
501	0.476744186047	SAS	0.44578313253	DEN
502	0.445945945946	BOS	0.397435897436	CLE
503	0.341176470588	GSW	0.440476190476	IND
504	0.512820512821	MIN	0.470588235294	LAC
505	0.440476190476	NJN	0.359550561798	DAL
506	0.404494382022	NOH	0.455555555556	CHI
507	0.5	PHI	0.316455696203	DET
508	0.466666666667	TOR	0.386666666667	HOU
509	0.470588235294	UTA	0.440476190476	SAC
510	0.48275862069	WAS	0.450549450549	MIL
511	0.439024390244	CHA	0.5	DET
512	0.420454545455	CHI	0.43023255814	SAS
513	0.463414634146	CLE	0.505882352941	NYK
514	0.443037974684	DAL	0.4875	MEM
515	0.409638554217	GSW	0.336956521739	ATL
516	0.390243902439	HOU	0.48275862069	UTA
517	0.40625	MIL	0.459770114943	BOS
518	0.393258426966	MIN	0.488095238095	LAL
519	0.384615384615	OKC	0.411111111111	PHI
520	0.453333333333	ORL	0.411111111111	WAS
521	0.436781609195	POR	0.483516483516	DEN
522	0.441558441558	TOR	0.375	NOH
523	0.478260869565	LAC	0.46835443038	SAC
524	0.475609756098	MIA	0.473684210526	POR
525	0.395348837209	MIN	0.53164556962	PHX
526	0.513513513514	OKC	0.47619047619	ORL
527	0.373493975904	CHA	0.475609756098	SAS
528	0.52808988764	CHI	0.4375	CLE
529	0.44578313253	DAL	0.454545454545	NOH
530	0.443298969072	DEN	0.473684210526	HOU
531	0.40243902439	GSW	0.47191011236	PHI
532	0.367816091954	LAC	0.35	PHX
533	0.469135802469	MEM	0.527777777778	TOR
534	0.493333333333	MIA	0.422222222222	UTA
535	0.376470588235	MIL	0.453488372093	ATL
536	0.447368421053	NJN	0.51724137931	BOS
537	0.436893203883	SAC	0.536585365854	LAL
538	0.44578313253	CLE	0.459770114943	WAS
539	0.381578947368	DET	0.493333333333	MEM
540	0.4375	IND	0.407407407407	NOH
541	0.46835443038	MIL	0.518518518519	ORL
542	0.5375	MIN	0.481927710843	POR
543	0.41095890411	OKC	0.435294117647	ATL
544	0.447058823529	UTA	0.48	DAL
545	0.475609756098	CHI	0.39175257732	PHI
546	0.418604651163	DEN	0.444444444444	SAS
547	0.3625	GSW	0.371794871795	TOR
548	0.46511627907	LAC	0.43023255814	HOU
549	0.375	MIA	0.492957746479	LAL
550	0.485294117647	NJN	0.3875	CHA
551	0.436170212766	NYK	0.436893203883	BOS
552	0.383838383838	SAC	0.454545454545	PHX
553	0.428571428571	DAL	0.381578947368	OKC
554	0.542168674699	GSW	0.423529411765	WAS
555	0.341772151899	IND	0.423076923077	CHI
556	0.404761904762	LAC	0.4	MIN
557	0.414285714286	NOH	0.430555555556	POR
558	0.443037974684	ORL	0.405063291139	TOR
559	0.372340425532	PHI	0.397727272727	MIL
560	0.459183673469	SAC	0.454545454545	DEN
561	0.5	UTA	0.456790123457	CLE
562	0.457831325301	ATL	0.442857142857	IND
563	0.385542168675	HOU	0.432098765432	BOS
564	0.41975308642	LAL	0.397849462366	DET
565	0.373493975904	NJN	0.584415584416	MIA
566	0.380952380952	NYK	0.3875	DAL
567	0.3875	ORL	0.475	CHA
568	0.460526315789	ATL	0.4375	MIA
569	0.35	BOS	0.483146067416	PHI
570	0.518072289157	CHI	0.477272727273	MIL
571	0.451219512195	CLE	0.432098765432	DEN
572	0.414285714286	HOU	0.592105263158	TOR
573	0.460526315789	LAC	0.458333333333	NJN
574	0.395061728395	LAL	0.467391304348	WAS
575	0.525	MEM	0.443037974684	GSW
576	0.545454545455	NOH	0.5	SAC
577	0.427083333333	NYK	0.541176470588	SAS
578	0.452380952381	PHX	0.43956043956	OKC
579	0.47311827957	POR	0.474358974359	MIN
580	0.448275862069	UTA	0.470588235294	CHA
581	0.436781609195	DAL	0.486842105263	PHX
582	0.421052631579	ORL	0.406976744186	CHI
583	0.424657534247	ATL	0.558823529412	DET
584	0.417582417582	CLE	0.486842105263	OKC
585	0.453488372093	DAL	0.505882352941	SAC
586	0.511904761905	LAC	0.487179487179	SAS
587	0.475609756098	LAL	0.456790123457	MIN
588	0.361445783133	NJN	0.348837209302	CHA
589	0.458333333333	NOH	0.561643835616	DEN
590	0.55421686747	NYK	0.483870967742	MIL
591	0.430555555556	POR	0.477272727273	BOS
592	0.404761904762	UTA	0.525641025641	PHI
593	0.409090909091	CHA	0.630136986301	OKC
594	0.373333333333	DAL	0.540540540541	GSW
595	0.560975609756	HOU	0.530864197531	NJN
596	0.379310344828	IND	0.466666666667	MIA
597	0.418604651163	MEM	0.476744186047	PHX
598	0.458823529412	NOH	0.4125	MIN
599	0.512820512821	POR	0.475609756098	WAS
600	0.397260273973	TOR	0.527027027027	DET
601	0.470588235294	UTA	0.558441558442	CHI
602	0.512195121951	ATL	0.463414634146	SAC
603	0.469879518072	BOS	0.507042253521	LAL
604	0.514285714286	GSW	0.430379746835	LAC
605	0.511627906977	HOU	0.475609756098	CLE
606	0.475609756098	IND	0.46835443038	ORL
607	0.506849315068	MEM	0.405063291139	DEN
608	0.479452054795	MIL	0.46511627907	TOR
609	0.506329113924	PHI	0.4125	NYK
610	0.492537313433	BOS	0.373493975904	LAC
611	0.430379746835	CHA	0.384615384615	NOH
612	0.478873239437	DET	0.541666666667	UTA
613	0.467391304348	MIL	0.486842105263	NJN
614	0.561797752809	MIN	0.516853932584	PHX
615	0.4625	NYK	0.430107526882	CHI
616	0.448275862069	WAS	0.540229885057	SAS
617	0.467391304348	ATL	0.51724137931	DEN
618	0.505494505495	GSW	0.40243902439	SAC
619	0.460674157303	HOU	0.464285714286	OKC
620	0.493975903614	LAL	0.448275862069	MEM
621	0.43956043956	MIA	0.493150684932	ORL
622	0.3125	POR	0.487804878049	IND
623	0.5	TOR	0.381578947368	CLE
624	0.4375	WAS	0.505747126437	DAL
625	0.426470588235	ATL	0.542857142857	LAC
626	0.512820512821	BOS	0.525641025641	GSW
627	0.407407407407	CHA	0.535714285714	HOU
628	0.447058823529	CLE	0.53488372093	MIL
629	0.581395348837	DET	0.51724137931	SAC
630	0.451219512195	LAL	0.517647058824	NOH
631	0.447058823529	MIA	0.467532467532	CHI
632	0.523255813953	ORL	0.518072289157	SAS
633	0.526315789474	PHI	0.565789473684	IND
634	0.373333333333	POR	0.5375	NYK
635	0.382716049383	TOR	0.481012658228	NJN
636	0.522222222222	UTA	0.564102564103	PHX
637	0.416666666667	CHA	0.452380952381	DAL
638	0.433734939759	MIN	0.417475728155	UTA
639	0.455696202532	OKC	0.435897435897	DEN
640	0.410256410256	PHX	0.458823529412	LAC
641	0.52	WAS	0.453333333333	NOH
642	0.45	BOS	0.53488372093	SAC
643	0.512820512821	DET	0.493975903614	PHX
644	0.395061728395	IND	0.506172839506	NYK
645	0.472972972973	MIA	0.354838709677	PHI
646	0.483870967742	MIL	0.443037974684	GSW
647	0.402173913043	MIN	0.4125	LAL
648	0.33734939759	NJN	0.507462686567	ORL
649	0.493670886076	POR	0.423529411765	CHI
650	0.51724137931	SAS	0.443181818182	OKC
651	0.481481481481	TOR	0.451219512195	MEM
652	0.487179487179	WAS	0.481927710843	ATL
653	0.473684210526	BOS	0.459459459459	DEN
654	0.4125	GSW	0.415841584158	UTA
655	0.486111111111	HOU	0.406976744186	LAC
656	0.506172839506	NOH	0.418604651163	NJN
657	0.415584415584	NYK	0.405063291139	IND
658	0.417721518987	PHI	0.402597402597	CHI
659	0.493670886076	SAS	0.46835443038	DAL
660	0.520547945205	TOR	0.507042253521	CHA
661	0.505882352941	ATL	0.392857142857	CLE
662	0.382716049383	DET	0.402298850575	LAC
663	0.426829268293	HOU	0.470588235294	PHX
664	0.413043478261	MIN	0.458333333333	SAC
665	0.394736842105	ORL	0.459459459459	MIA
666	0.464285714286	POR	0.554054054054	OKC
667	0.472527472527	UTA	0.452054794521	LAL
668	0.474358974359	WAS	0.4	MEM
669	0.391891891892	BOS	0.386666666667	ATL
670	0.443037974684	CHI	0.352941176471	ORL
671	0.535714285714	DAL	0.433734939759	DEN
672	0.472972972973	MIN	0.425	GSW
673	0.53488372093	PHI	0.386666666667	CHA
674	0.435294117647	LAC	0.486111111111	IND
675	0.506024096386	LAL	0.4875	HOU
676	0.477777777778	MEM	0.534090909091	SAC
677	0.578313253012	MIL	0.353658536585	POR
678	0.422535211268	OKC	0.475	UTA
679	0.45	PHX	0.473684210526	MIA
680	0.478260869565	TOR	0.481481481481	NYK
681	0.439024390244	CHI	0.411764705882	TOR
682	0.461538461538	CLE	0.397849462366	ATL
683	0.506329113924	DET	0.582278481013	DEN
684	0.438202247191	GSW	0.493670886076	NOH
685	0.367088607595	LAC	0.538461538462	OKC
686	0.584415584416	LAL	0.426829268293	DAL
687	0.443181818182	MIN	0.473684210526	SAS
688	0.367088607595	NYK	0.386666666667	PHI
689	0.481012658228	PHX	0.469879518072	ORL
690	0.481927710843	WAS	0.369047619048	NJN
691	0.483146067416	BOS	0.4	MIL
692	0.414634146341	GSW	0.470588235294	HOU
693	0.418918918919	IND	0.422535211268	WAS
694	0.388888888889	LAC	0.576271186441	NOH
695	0.456790123457	MEM	0.424657534247	POR
696	0.472527472527	UTA	0.405660377358	SAC
697	0.486486486486	BOS	0.445652173913	PHI
698	0.378048780488	CLE	0.46835443038	ORL
699	0.382716049383	DAL	0.488636363636	SAS
700	0.461538461538	DEN	0.592592592593	UTA
701	0.441558441558	MIA	0.386666666667	DET
702	0.533333333333	MIL	0.404761904762	CHA
703	0.49	MIN	0.530973451327	OKC
704	0.4	NJN	0.467532467532	ATL
705	0.376470588235	NYK	0.457831325301	TOR
706	0.488095238095	PHX	0.518518518519	IND
707	0.439024390244	POR	0.470588235294	LAL
708	0.486842105263	ATL	0.447058823529	WAS
709	0.443037974684	CHA	0.443181818182	NJN
710	0.4625	DAL	0.385416666667	HOU
711	0.368421052632	DET	0.487179487179	NYK
712	0.511904761905	IND	0.43956043956	MIL
713	0.423076923077	MEM	0.5	LAC
714	0.472527472527	SAC	0.488636363636	GSW
715	0.4	SAS	0.456790123457	NOH
716	0.448275862069	TOR	0.398058252427	CHI
717	0.506172839506	DEN	0.454545454545	MIN
718	0.432432432432	GSW	0.364705882353	POR
719	0.511627906977	MEM	0.424657534247	LAL
720	0.464788732394	MIA	0.527027027027	OKC
721	0.411764705882	PHI	0.456790123457	SAS
722	0.512195121951	PHX	0.385714285714	CLE
723	0.388888888889	UTA	0.448598130841	ATL
724	0.344827586207	WAS	0.485714285714	BOS
725	0.452054794521	BOS	0.417721518987	CHA
726	0.5	DEN	0.472972972973	CHI
727	0.368421052632	DET	0.410256410256	WAS
728	0.420289855072	MIA	0.456790123457	IND
729	0.364705882353	MIL	0.351351351351	NYK
730	0.5	NOH	0.5	LAC
731	0.543209876543	ORL	0.472972972973	TOR
732	0.427083333333	SAC	0.483146067416	HOU
733	0.518518518519	UTA	0.358024691358	NJN
734	0.5	ATL	0.5	MIL
735	0.4	CLE	0.489130434783	PHI
736	0.417721518987	HOU	0.465753424658	DAL
737	0.418604651163	LAL	0.428571428571	GSW
738	0.388235294118	MIN	0.425	MEM
739	0.569620253165	OKC	0.430379746835	POR
740	0.489130434783	SAS	0.471264367816	PHX
741	0.469135802469	CHI	0.4	ATL
742	0.4125	DEN	0.406976744186	TOR
743	0.421686746988	DET	0.344827586207	CLE
744	0.454545454545	IND	0.487804878049	NJN
745	0.407407407407	MIN	0.397435897436	CHA
746	0.544303797468	NOH	0.445945945946	GSW
747	0.449275362319	ORL	0.505882352941	NYK
748	0.375	PHX	0.5	LAC
749	0.538461538462	SAS	0.546511627907	SAC
750	0.390243902439	UTA	0.467532467532	BOS
751	0.423076923077	DAL	0.4875	MIA
752	0.464788732394	NOH	0.4875	POR
753	0.461538461538	OKC	0.416666666667	LAL
754	0.423076923077	WAS	0.392405063291	IND
755	0.488888888889	BOS	0.346666666667	MIN
756	0.475	DAL	0.448717948718	ORL
757	0.520547945205	DEN	0.367346938776	CHA
758	0.369047619048	DET	0.426666666667	CHI
759	0.372340425532	MEM	0.520547945205	HOU
760	0.571428571429	MIA	0.541666666667	TOR
761	0.568181818182	MIL	0.4	CLE
762	0.432098765432	NJN	0.526315789474	GSW
763	0.442857142857	NYK	0.506849315068	ATL
764	0.365853658537	PHI	0.48275862069	WAS
765	0.5	POR	0.52	LAC
766	0.433333333333	SAC	0.352272727273	UTA
767	0.472972972973	ATL	0.480519480519	PHI
768	0.46511627907	CHA	0.51724137931	DET
769	0.388888888889	CLE	0.394736842105	NYK
770	0.53164556962	IND	0.5	SAS
771	0.420454545455	MEM	0.414634146341	MIL
772	0.467391304348	NJN	0.433333333333	SAC
773	0.423913043478	NOH	0.415584415584	LAL
774	0.454545454545	UTA	0.541666666667	LAC
775	0.32967032967	CHI	0.486486486486	OKC
776	0.555555555556	DEN	0.420454545455	ORL
777	0.488888888889	GSW	0.536585365854	LAL
778	0.44578313253	IND	0.435643564356	HOU
779	0.348314606742	MIA	0.471428571429	BOS
780	0.461538461538	MIN	0.522727272727	POR
781	0.415584415584	NOH	0.492957746479	PHX
782	0.478873239437	WAS	0.480519480519	TOR
783	0.47191011236	HOU	0.481927710843	CHI
784	0.469879518072	LAC	0.38961038961	DAL
785	0.390804597701	MEM	0.452054794521	OKC
786	0.518072289157	MIL	0.444444444444	WAS
787	0.481481481481	MIN	0.505882352941	SAC
788	0.488095238095	UTA	0.432098765432	POR
789	0.402597402597	CHA	0.460526315789	TOR
790	0.463414634146	GSW	0.4625	MEM
791	0.4	NJN	0.481481481481	LAL
792	0.457831325301	NYK	0.476744186047	IND
793	0.458333333333	ORL	0.565789473684	DET
794	0.457831325301	PHI	0.466666666667	MIA
795	0.444444444444	PHX	0.464285714286	SAC
796	0.592592592593	SAS	0.414634146341	CLE
797	0.455696202532	CHA	0.566265060241	ATL
798	0.410526315789	CLE	0.571428571429	MIL
799	0.421686746988	DEN	0.522388059701	NOH
800	0.476744186047	GSW	0.425287356322	MIN
801	0.578947368421	IND	0.464285714286	WAS
802	0.518072289157	LAL	0.452631578947	LAC
803	0.421686746988	MEM	0.5	DAL
804	0.372093023256	NJN	0.456790123457	POR
805	0.432098765432	OKC	0.373493975904	MIA
806	0.450549450549	PHX	0.506329113924	UTA
807	0.418604651163	SAS	0.457831325301	BOS
808	0.506493506494	TOR	0.430379746835	PHI
809	0.428571428571	BOS	0.4125	CHI
810	0.45	LAC	0.416666666667	SAC
811	0.487179487179	NYK	0.416666666667	ORL
812	0.423076923077	WAS	0.529411764706	DET
813	0.423529411765	CHA	0.406593406593	MIL
814	0.342465753425	CLE	0.424657534247	TOR
815	0.474358974359	DET	0.481481481481	ATL
816	0.453488372093	GSW	0.481012658228	UTA
817	0.477272727273	HOU	0.428571428571	LAL
818	0.463414634146	MEM	0.40243902439	MIA
819	0.467532467532	NOH	0.607142857143	SAS
820	0.441558441558	OKC	0.411764705882	IND
821	0.414634146341	PHX	0.402173913043	DEN
822	0.436170212766	POR	0.451612903226	DAL
823	0.452380952381	WAS	0.5625	NJN
824	0.524390243902	ATL	0.469135802469	CHA
825	0.421052631579	BOS	0.351351351351	IND
826	0.465753424658	DAL	0.3875	MEM
827	0.4625	DEN	0.522727272727	GSW
828	0.484536082474	LAL	0.5	PHX
829	0.407407407407	MIN	0.487804878049	NOH
830	0.3625	ORL	0.397435897436	PHI
831	0.435897435897	POR	0.5	MIL
832	0.414634146341	SAC	0.494382022472	LAC
833	0.393258426966	CHI	0.382352941176	NYK
834	0.447916666667	CLE	0.448979591837	NJN
835	0.373333333333	DET	0.433734939759	MIA
836	0.451612903226	HOU	0.428571428571	SAC
837	0.381578947368	PHI	0.588235294118	BOS
838	0.371794871795	TOR	0.416666666667	OKC
839	0.440860215054	UTA	0.507246376812	SAS
840	0.405405405405	DET	0.525	ORL
841	0.369047619048	GSW	0.545454545455	DEN
842	0.4625	HOU	0.397590361446	POR
843	0.404761904762	LAC	0.5	MEM
844	0.465753424658	LAL	0.45	NOH
845	0.481481481481	OKC	0.425287356322	MIL
846	0.573170731707	PHX	0.385542168675	MIN
847	0.402298850575	SAS	0.424657534247	UTA
848	0.48	TOR	0.507042253521	IND
849	0.481927710843	WAS	0.390243902439	CHA
850	0.605633802817	BOS	0.448275862069	MIA
851	0.46835443038	CHA	0.481927710843	CLE
852	0.424657534247	NYK	0.433333333333	CHI
853	0.365591397849	ORL	0.5	WAS
854	0.458823529412	PHI	0.386363636364	NJN
855	0.445652173913	SAC	0.445652173913	DAL
856	0.409638554217	ATL	0.415730337079	BOS
857	0.522222222222	GSW	0.477272727273	POR
858	0.467532467532	IND	0.454545454545	CLE
859	0.469135802469	LAC	0.407894736842	OKC
860	0.449438202247	LAL	0.407407407407	SAS
861	0.5	MIN	0.5	DEN
862	0.5125	NYK	0.494117647059	MIL
863	0.532467532468	PHI	0.3625	TOR
864	0.481012658228	PHX	0.5	MEM
865	0.433734939759	SAC	0.558823529412	NOH
866	0.512820512821	UTA	0.35632183908	HOU
867	0.5	DAL	0.469135802469	GSW
868	0.524390243902	DET	0.442857142857	CHA
869	0.428571428571	LAC	0.402597402597	MIN
870	0.423529411765	MEM	0.486842105263	SAS
871	0.439024390244	MIA	0.43023255814	CHI
872	0.506329113924	ATL	0.388235294118	ORL
873	0.375	BOS	0.347222222222	TOR
874	0.445945945946	CHA	0.517647058824	MIA
875	0.354430379747	CLE	0.411111111111	IND
876	0.481927710843	DAL	0.421686746988	POR
877	0.445652173913	DEN	0.506666666667	LAL
878	0.51724137931	MIL	0.474358974359	DET
879	0.41975308642	NJN	0.41975308642	PHI
880	0.493506493506	PHX	0.428571428571	HOU
881	0.388888888889	SAC	0.477777777778	OKC
882	0.452054794521	UTA	0.550724637681	NOH
883	0.278481012658	WAS	0.464285714286	NYK
884	0.456790123457	BOS	0.367816091954	NJN
885	0.515151515152	CLE	0.436781609195	WAS
886	0.4625	GSW	0.543209876543	LAC
887	0.402173913043	IND	0.440476190476	MIL
888	0.43956043956	OKC	0.5	MIN
889	0.395833333333	PHX	0.526315789474	SAS
890	0.481927710843	UTA	0.485714285714	MEM
891	0.4875	BOS	0.405063291139	CHA
892	0.428571428571	CHI	0.392857142857	DET
893	0.465909090909	DAL	0.451612903226	LAL
894	0.367816091954	HOU	0.493975903614	DEN
895	0.357142857143	MEM	0.438356164384	NOH
896	0.461538461538	MIA	0.424657534247	NYK
897	0.455696202532	ORL	0.373333333333	CLE
898	0.526315789474	POR	0.473684210526	SAC
899	0.554054054054	TOR	0.402777777778	ATL
900	0.4875	ATL	0.443037974684	TOR
901	0.428571428571	DAL	0.431578947368	UTA
902	0.475	DEN	0.425531914894	HOU
903	0.507042253521	MIA	0.5	NJN
904	0.367816091954	MIN	0.443181818182	IND
905	0.337662337662	NOH	0.302631578947	CHA
906	0.375	OKC	0.444444444444	LAC
907	0.5	PHI	0.533333333333	ORL
908	0.460674157303	POR	0.6	PHX
909	0.391304347826	SAS	0.408602150538	GSW
910	0.38202247191	WAS	0.380952380952	CHI
911	0.545454545455	BOS	0.567567567568	NYK
912	0.346153846154	CLE	0.6	DET
913	0.415730337079	IND	0.447368421053	PHI
914	0.43956043956	MEM	0.356164383562	MIN
915	0.595238095238	SAS	0.4875	LAL
916	0.481927710843	CHI	0.297619047619	CHA
917	0.347826086957	DET	0.494117647059	ATL
918	0.5	HOU	0.518987341772	DAL
919	0.487179487179	LAC	0.493150684932	DEN
920	0.46835443038	LAL	0.422222222222	GSW
921	0.451612903226	MIL	0.556818181818	WAS
922	0.483333333333	NOH	0.506024096386	MEM
923	0.433734939759	NYK	0.448717948718	NJN
924	0.45	OKC	0.409638554217	PHX
925	0.461538461538	ORL	0.542857142857	BOS
926	0.524390243902	PHI	0.455696202532	CLE
927	0.5875	SAS	0.445652173913	SAC
928	0.416666666667	TOR	0.526315789474	MIA
929	0.475	UTA	0.392405063291	POR
930	0.357142857143	CHI	0.421052631579	MIA
931	0.415730337079	HOU	0.471264367816	NOH
932	0.44578313253	LAC	0.445945945946	PHX
933	0.420454545455	MIL	0.472527472527	IND
934	0.465753424658	MIN	0.362637362637	DET
935	0.481481481481	BOS	0.513888888889	ATL
936	0.44578313253	GSW	0.469135802469	DAL
937	0.434210526316	LAL	0.61038961039	SAS
938	0.453333333333	MEM	0.405063291139	CHA
939	0.421686746988	NYK	0.455696202532	CLE
940	0.533333333333	OKC	0.408602150538	SAC
941	0.392405063291	DAL	0.452380952381	CHI
942	0.551724137931	DEN	0.463157894737	PHX
943	0.493150684932	GSW	0.47619047619	HOU
944	0.46511627907	NJN	0.452380952381	MIL
945	0.4375	ORL	0.534090909091	UTA
946	0.449438202247	PHI	0.432989690722	IND
947	0.371794871795	POR	0.444444444444	MEM
948	0.413793103448	WAS	0.402597402597	MIA
949	0.420454545455	CLE	0.545454545455	SAS
950	0.445652173913	GSW	0.365853658537	MIN
951	0.460526315789	HOU	0.411764705882	MIA
952	0.492957746479	NOH	0.428571428571	LAC
953	0.544303797468	NYK	0.539473684211	ATL
954	0.366336633663	OKC	0.38679245283	LAL
955	0.373333333333	ORL	0.564102564103	DEN
956	0.551724137931	SAC	0.438202247191	CHA
957	0.376623376623	TOR	0.366197183099	DET
958	0.342465753425	CHA	0.55421686747	WAS
959	0.4625	CLE	0.469135802469	MEM
960	0.457831325301	DET	0.380434782609	IND
961	0.5375	PHI	0.430555555556	NJN
962	0.385416666667	POR	0.592592592593	SAS
963	0.447368421053	TOR	0.371794871795	MIL
964	0.5	LAC	0.5	ATL
965	0.383561643836	MIA	0.432432432432	BOS
966	0.43661971831	NOH	0.417721518987	GSW
967	0.404761904762	PHX	0.425287356322	UTA
968	0.524390243902	SAC	0.469135802469	OKC
969	0.442857142857	CHA	0.40243902439	ORL
970	0.469135802469	CHI	0.4375	IND
971	0.444444444444	DEN	0.493670886076	OKC
972	0.485714285714	LAC	0.467532467532	NYK
973	0.356435643564	PHI	0.444444444444	MIL
974	0.465909090909	SAS	0.478723404255	PHX
975	0.43956043956	WAS	0.441558441558	CLE
976	0.32183908046	CLE	0.529411764706	CHI
977	0.423076923077	DAL	0.529411764706	ATL
978	0.629213483146	DEN	0.449438202247	MIN
979	0.450549450549	LAL	0.510869565217	SAC
980	0.358208955224	MIA	0.552631578947	WAS
981	0.371794871795	MIL	0.402298850575	BOS
982	0.301204819277	NJN	0.420454545455	TOR
983	0.397058823529	NOH	0.351648351648	HOU
984	0.517647058824	NYK	0.432432432432	CHA
985	0.41095890411	ORL	0.472222222222	MEM
986	0.390804597701	PHI	0.506172839506	DET
987	0.45	POR	0.421686746988	UTA
988	0.4375	SAS	0.51724137931	GSW
